mu,phi,sigma_h,rho
-1.1001391834274843,0.9589313556245648,0.0016727258602109176,-0.3881117040671593
-1.1001391834274843,0.9670887688450257,0.0016727258602109176,-0.3960379205159957
-1.1001391834274843,0.9655299906402139,0.0016727258602109176,-0.2675215850757664
-1.1001391834274843,0.98576237864216,0.0016727258602109176,-0.1126337354321614
-1.1001391834274843,0.9813223804379582,0.0016727258602109176,-0.15540663081415146
-1.1139718576364177,0.9803464914147363,0.0016727258602109176,-0.07614236476713696
-1.1139718576364177,0.9766734934885399,0.0016727258602109176,-0.13976377147967278
-1.1139718576364177,0.9779501405710245,0.0016727258602109176,-0.10584326101484366
-1.1139718576364177,0.9958106034860276,0.0016727258602109176,-0.09788965807125435
-1.1478450937804687,0.9994348703835286,0.0016727258602109176,-0.010064930070576128
-1.0306623116518112,0.9994348703835286,0.0016727258602109176,0.07498519943714083
-1.0934179414640444,0.9861053960710371,0.0016727258602109176,0.17220347112313805
-1.1060103525114349,0.982468656055406,0.0016727258602109176,0.15145840406969782
-1.1060103525114349,0.9779042819265927,0.0016727258602109176,0.33388354772668855
-1.1060103525114349,0.9797310482909066,0.0016727258602109176,0.22996779863393263
-1.1072089161512013,0.969619836414296,0.0016727258602109176,0.1609044571445052
-1.1072089161512013,0.9427976111731132,0.0016727258602109176,0.19594438030479563
-1.1072856025181526,0.9461584325047488,0.0016727258602109176,0.08427673278852223
-1.1072856025181526,0.9591313129164415,0.0016727258602109176,0.04469240824623664
-1.104900431776402,0.9590879302126892,0.0016727258602109176,0.048687571941036546
-1.104900431776402,0.9466067667815452,0.0016727258602109176,-0.002377473363467303
-1.104900431776402,0.9387662236253858,0.0016727258602109176,-0.01717496377048537
-1.104900431776402,0.9437916966022161,0.0016727258602109176,-0.06725601763202806
-1.104900431776402,0.9530218925582614,0.0016727258602109176,-0.017830336008338554
-1.104900431776402,0.9446377188388639,0.0016727258602109176,-0.06543474513119543
-1.097448333643342,0.9587466762103956,0.0016727258602109176,0.002485184376544325
-1.0935411808943598,0.9771975683262458,0.0016727258602109176,0.17491377704390254
-1.1024840039780235,0.9376810625985742,0.0016727258602109176,0.2657926364442244
-1.0952383004973605,0.9462347297492658,0.0016727258602109176,0.3211218624422047
-1.0952383004973605,0.9734169889229689,0.0016727258602109176,0.25558789328909
-1.0952383004973605,0.9799506631850777,0.0016727258602109176,0.2313344686215662
-1.0952383004973605,0.9717954245509599,0.0016727258602109176,0.15401855900883935
-1.0952383004973605,0.9801306775185378,0.0016727258602109176,0.17268747598224826
-1.1055793215043401,0.9814123038366611,0.0016727258602109176,0.24700901268327669
-1.0992752061112767,0.9731522320159587,0.0016727258602109176,0.2643716267782647
-1.0992752061112767,0.9756676702003494,0.0016727258602109176,0.25769503515392955
-1.0992752061112767,0.9693392161209781,0.0017241701625380526,0.2570489698732947
-1.0992752061112767,0.948854876937247,0.0017241701625380526,0.282876213063167
-1.0992752061112767,0.9488451727612601,0.0017241701625380526,0.36333679634452914
-1.0992752061112767,0.9612018387417085,0.0017241701625380526,0.3005491615723783
-1.0992752061112767,0.9766654976605462,0.0017241701625380526,0.3047449384417431
-1.0992752061112767,0.9766654976605462,0.0017241701625380526,0.2646440366795181
-1.0992752061112767,0.9709980489278374,0.0017241701625380526,0.12549382491992467
-1.1011633521944029,0.9606133485308184,0.0017241701625380526,0.12880923746666173
-1.1011633521944029,0.9571573501963042,0.0017241701625380526,0.0785158096943044
-1.1011633521944029,0.9282120536469208,0.0017241701625380526,-0.07773833641460173
-1.1011633521944029,0.9214964373757418,0.0019440858700259175,-0.03703004660256564
-1.1011633521944029,0.9241424998109665,0.0019440858700259175,0.0813813906493605
-1.1011633521944029,0.9467907823119156,0.0019440858700259175,-0.027654786058433023
-1.1011633521944029,0.9830354325828536,0.0023980119209153464,0.03603525826398078
-1.1011633521944029,0.9864938510182375,0.0023980119209153464,0.011803175954369971
-1.1083477650857485,0.9629800379369076,0.0023980119209153464,0.04167585103051415
-1.1113886416776313,0.9718803902476414,0.0023980119209153464,0.0268771985201502
-1.1113886416776313,0.967603243364023,0.0023980119209153464,0.030753316600448003
-1.1113886416776313,0.9611703320260812,0.0023980119209153464,-0.11263683619241982
-1.1113886416776313,0.9589006274729391,0.0023980119209153464,-0.21178010891736096
-1.1113886416776313,0.970326101121267,0.0023980119209153464,-0.06113456444269573
-1.1113886416776313,0.9666058334645605,0.002267718067527222,-0.05157652136361748
