t,returns,jump_true,jump_size_true,p_jump,jump_size_hat,jump_pred,ess,resampled
501,0.00945185,0,-0.0,0.018441303741182753,0.00010064839189630393,0,957.5756482927362,0
502,-0.0066948,0,0.0,0.013595316196044286,-0.00013640863849569986,0,969.9770727001226,0
503,-0.01452503,0,-0.0,0.06125098711964377,-0.0009891782783515962,0,934.0627141237527,0
504,-0.02914529,0,0.0,0.5960000000000004,-0.017712248157226815,1,1000.0,1
505,-0.00493496,0,0.0,0.011711719429215539,-0.00011388156668279905,0,967.6439641534118,0
506,0.02470415,0,-0.0,0.10700000000000008,0.0021612761114320855,0,1000.0,1
507,0.00484884,0,-0.0,0.009444878673882584,2.9572016225390105e-05,0,967.4370115009278,0
508,-0.00509572,0,-0.0,0.015528586174734058,-0.0001024746648031519,0,972.0449962695742,0
509,0.0051508,0,0.0,0.014143012294129545,-2.3788388634390176e-06,0,965.9193782371648,0
510,-0.01510958,0,-0.0,0.05714979622873369,-0.0010436278129876725,0,927.3896630509705,0
511,-0.00247323,0,-0.0,0.019285468106835107,-8.224533675551355e-05,0,975.7844731874295,0
512,0.00149477,0,0.0,0.015861247169204146,-2.594155269443401e-05,0,963.0341366563172,0
513,-0.00036101,0,-0.0,0.017193021388387783,-5.5394694537986414e-05,0,974.9801208752189,0
514,0.00840806,0,0.0,0.005369646929597976,-1.9217693011527083e-05,0,966.0763495961291,0
515,0.00394645,0,0.0,0.019664644149768006,4.016961510764703e-05,0,972.1750239850421,0
516,0.00718326,0,0.0,0.011227543163381403,3.131964715157021e-05,0,965.3324140410577,0
517,-0.00638372,0,-0.0,0.01795226809136986,-0.00019786150201944213,0,977.6690803237651,0
518,0.00947815,0,0.0,0.015259186564412315,0.0001108485833203153,0,968.3291279913583,0
519,0.01678937,0,-0.0,0.04329887095546091,0.0005745314554190602,0,907.8948959418541,0
520,-0.0092015,0,-0.0,0.020764576489004503,-0.00019756081557352454,0,970.5149036732631,0
521,-0.00837696,0,0.0,0.030235084535925504,-0.00028547873970829156,0,964.4367631404788,0
522,0.01385784,0,-0.0,0.018034181072131842,0.0002197216376920875,0,958.2412659983192,0
523,-0.00141344,0,0.0,0.012657819047643473,-1.1161970600650957e-05,0,967.7223698535302,0
524,0.01453821,0,-0.0,0.03266939372259039,0.00028755734406498806,0,954.0038617799333,0
525,-0.04152083,1,-0.03759547,0.9830000000000008,-0.036416954289600866,1,1000.0,1
526,0.01505046,0,-0.0,0.01969468834285872,0.00017664624584421383,0,956.3136021922763,0
527,0.00181486,0,0.0,0.008969862711636014,-4.897955682922353e-06,0,970.9012188495658,0
528,0.00308229,0,-0.0,0.013599492638529026,-1.4086103740750616e-05,0,968.3220166506388,0
529,0.01614718,0,-0.0,0.016222223998222714,0.0001385396450896681,0,967.9970152021648,0
530,-0.0031177,0,-0.0,0.0162290958059916,-7.111091390110273e-05,0,963.0575337492124,0
531,-0.00891122,0,0.0,0.03058985277888686,-0.00031154125854709495,0,955.0366276014823,0
532,-0.00398564,0,-0.0,0.01380624067375183,-8.534662684704456e-05,0,970.586229313453,0
533,0.00502334,0,-0.0,0.009994193828917827,2.4940328956200745e-06,0,968.277992122478,0
534,-0.01515759,0,0.0,0.052154258842995994,-0.0007682808048863575,0,933.4907647316764,0
535,0.00687471,0,0.0,0.014207649837184363,2.4152730811449268e-05,0,958.2117834606867,0
536,-0.00488771,0,-0.0,0.014668298594024312,-8.886099802615391e-05,0,966.9935823027148,0
537,0.01197813,0,-0.0,0.025026018835701106,0.0002663838016576913,0,962.9361331095516,0
538,-0.0234426,0,0.0,0.3010000000000002,-0.007088396756167004,0,1000.0,1
539,-0.00736566,0,-0.0,0.019820182089867678,-0.00014781514380634585,0,967.4061254415888,0
540,-0.01636468,0,0.0,0.05001875081342226,-0.0007925753170337063,0,915.0921366726323,0
541,-0.00776229,0,-0.0,0.01813792898055085,-0.0001465476943016949,0,970.9368001265108,0
542,0.00297666,0,-0.0,0.008362295745006871,-3.89712530891364e-06,0,967.1009174601257,0
543,-0.01692682,1,-0.01563456,0.06747719156788752,-0.0011005828332255254,0,896.2459362645869,0
544,-0.00203378,0,-0.0,0.007621813353246851,-1.4314789096515097e-05,0,977.1997331976563,0
545,-0.00109185,0,0.0,0.01682933637221194,-4.965703077673331e-05,0,974.0554501746259,0
546,0.00253388,0,-0.0,0.011661053521162956,-1.9911408588570593e-05,0,969.2002958802306,0
547,-0.00958536,0,-0.0,0.035192925453661074,-0.0003375399433812014,0,968.32693048497,0
548,0.0075685,0,-0.0,0.01569750930525729,7.71493665669937e-05,0,965.6221123461581,0
549,0.00712666,0,-0.0,0.013151035344954307,7.339491708702008e-05,0,965.5160982867395,0
550,0.00435038,0,-0.0,0.012040008813517161,5.091682893116173e-05,0,966.8957266804547,0
551,0.00606533,0,-0.0,0.015766270123707637,2.766357139785733e-06,0,968.530458421407,0
552,0.00346418,0,-0.0,0.01527878164940521,-1.787736950475893e-05,0,963.8468544877458,0
553,0.02085073,0,0.0,0.08279341803914902,0.0014881298405395333,0,732.6320093498053,0
554,-0.00037094,0,-0.0,0.014060881866814244,-3.599751424509688e-05,0,967.679316680569,0
555,-0.00257083,0,-0.0,0.015998913943103845,-5.6545074293377096e-05,0,972.0245878922416,0
556,-0.00703528,0,-0.0,0.018501766366463678,-0.00015932398527636682,0,970.8206849893309,0
557,-0.00982263,0,0.0,0.025529056211753498,-0.00026353838327584055,0,970.1194186437672,0
558,-0.01194472,0,-0.0,0.04112043645117621,-0.00053662054338523,0,970.301165698906,0
559,-0.00838797,0,-0.0,0.03704736475477447,-0.0003638061254360132,0,965.7011905622181,0
560,-0.0002068,0,-0.0,0.01734656925756822,-7.825908023962511e-05,0,965.3430507987683,0
561,0.00384295,0,-0.0,0.011936214029018205,7.932903370227785e-07,0,972.8678506378519,0
562,0.00101142,0,-0.0,0.012119404446897204,-2.2461230623723725e-05,0,967.9656753023824,0
563,-0.00715535,0,-0.0,0.01650760652809848,-0.00017883077173790697,0,971.9740505454185,0
564,0.00950185,0,-0.0,0.014527720174241927,8.488557771072709e-05,0,959.8707658755005,0
565,0.00789413,0,-0.0,0.01205513639909609,5.555604511950343e-05,0,957.2485964737591,0
566,-0.00109648,0,-0.0,0.017283888121134017,-3.636754078496804e-05,0,968.6031776849665,0
567,-0.00602916,0,0.0,0.022731042983546067,-0.00020643702523365272,0,979.8872848653483,0
568,0.00598428,0,0.0,0.013551544625369302,2.23760993651966e-05,0,974.5094828057246,0
569,0.00237974,0,0.0,0.013242010356789916,-3.369975095461685e-05,0,960.0751752425099,0
570,-0.01398127,0,-0.0,0.06682671757705166,-0.0009446641055981106,0,932.5023747928276,0
571,-0.01879806,1,-0.01861826,0.10574840116470503,-0.0016854880922180487,0,762.5722999832108,0
572,0.00312036,0,0.0,0.01059778559220131,2.2004377501147863e-05,0,964.5631454422892,0
573,-0.00849695,0,0.0,0.02072920433604434,-0.000254632908029326,0,975.6275506312659,0
574,0.00239843,0,0.0,0.016658441179071854,1.13741787593327e-05,0,971.0456660890674,0
575,-0.01404822,0,-0.0,0.048161411712942095,-0.0006313358451982909,0,950.9303101196845,0
576,0.01386186,0,-0.0,0.0152882991026563,0.00010054348292317777,0,953.2400214439833,0
577,0.0129795,0,-0.0,0.01033571306351494,0.00011058653120073768,0,966.6082003111028,0
578,-0.00202517,0,-0.0,0.014088557413311038,-7.645770293213473e-05,0,964.1164659179653,0
579,0.00413454,0,-0.0,0.012277879339825517,3.310416015620078e-05,0,970.5157154714985,0
580,-0.02359922,0,0.0,0.2490000000000002,-0.005660234054090894,0,1000.0,1
581,-0.01106348,0,-0.0,0.03521709577534945,-0.0004979036790138301,0,961.3622770872112,0
582,-0.00243779,0,0.0,0.018491787025045836,-9.244815009189755e-05,0,964.2487754437493,0
583,-0.02473389,1,-0.01451256,0.33600000000000024,-0.008035143918192222,0,1000.0,1
584,0.00764396,0,-0.0,0.012805899111973992,8.86241802283819e-05,0,966.573021888928,0
585,0.02047297,0,-0.0,0.05537453004405174,0.0007792423257252561,0,806.7544338570907,0
586,-0.01126615,0,-0.0,0.024717648914348765,-0.0003165206256521881,0,963.8977186737321,0
587,-0.00787463,0,-0.0,0.02170241515322993,-0.00025121114693862955,0,962.9776044006411,0
588,0.00285448,0,0.0,0.012338357614352766,3.1872509082391486e-05,0,957.0096790255451,0
589,0.01661116,0,0.0,0.020517884901504743,0.00015972555762130446,0,944.9581711547039,0
590,-0.01172374,0,-0.0,0.04397716308234765,-0.0007020810658888977,0,966.1605153820141,0
591,0.00299036,0,0.0,0.012000690208280247,2.2307747989967347e-05,0,959.7180287568799,0
592,0.01871299,0,-0.0,0.03189894700802848,0.00044014692651847895,0,899.2314297145102,0
593,-0.01601759,0,-0.0,0.0634415750218208,-0.0011324365638720427,0,915.9143559199496,0
594,-0.01231069,0,-0.0,0.03771140126903925,-0.0005632503285565346,0,965.9094027915526,0
595,-0.00373607,0,0.0,0.01700562658873158,-0.00010041300561151068,0,964.3025882327481,0
596,-0.00470588,0,-0.0,0.020660923443314026,-0.00010110251489609657,0,961.2811896919782,0
597,0.00862601,0,0.0,0.011954950510150898,7.800112408181817e-05,0,964.4836163282544,0
598,0.0029166,0,-0.0,0.01244595432917119,-2.641559776886365e-05,0,959.4259491631154,0
599,-0.01852409,1,-0.00127447,0.0693469716217172,-0.0012193649257564963,0,846.0571294856048,0
600,0.0056541,0,-0.0,0.014640654914122565,4.0065715791317715e-06,0,953.0019352348768,0
601,-0.00527539,0,0.0,0.018130019730002445,-9.809646754487425e-05,0,962.7912556609008,0
602,0.01324447,0,-0.0,0.01840145956864369,0.00011313757162479569,0,967.6737346872322,0
603,-0.00577588,0,0.0,0.02106424702100966,-0.0001713405427785094,0,972.4691881515207,0
604,-0.00586615,0,-0.0,0.012250748756107445,-9.899674476303251e-05,0,966.7779908378698,0
605,0.00591132,0,-0.0,0.015980480544044245,6.377864644827994e-05,0,962.7460233749566,0
606,0.00812926,0,0.0,0.015987358925622256,0.00011724604165455378,0,961.0733184246726,0
607,0.00498099,0,-0.0,0.01258163094351558,1.7446410316829913e-05,0,972.7290291613792,0
608,-0.01635597,0,-0.0,0.05860931888384685,-0.0010787702652842082,0,920.6532278044074,0
609,0.00588034,0,0.0,0.014395122450957554,8.713559033054836e-05,0,958.9453110966773,0
610,-0.00984308,0,-0.0,0.018567691090994074,-0.0002301357399124054,0,976.6767794637806,0
611,0.00285276,0,0.0,0.015240958441768518,1.9348411744398005e-05,0,971.1853510781668,0
612,-0.01373734,0,-0.0,0.036441410981489564,-0.0004961495282915018,0,944.3726410779959,0
613,0.00496322,0,-0.0,0.011310989787769041,2.3846048724105867e-05,0,968.102589913987,0
614,-0.00756599,0,0.0,0.023127390316277786,-0.00018729702329851552,0,975.8664924050858,0
615,-0.01232635,0,-0.0,0.040315721111426533,-0.00045506749431185775,0,956.4018625795312,0
616,0.0076382,0,-0.0,0.02187727443417423,0.0001240767333456282,0,958.8576904956569,0
617,0.00291645,0,-0.0,0.0085229003302642,-1.3767995505501908e-05,0,965.6143315402686,0
618,-0.00563977,0,0.0,0.011660700322795413,-0.00010315085752046378,0,970.8103396418956,0
619,0.01501179,0,-0.0,0.038103848855996096,0.0005082652453783055,0,931.1056333009981,0
620,-0.00390652,0,-0.0,0.011298048880345083,-3.912149281421478e-05,0,966.1014757619088,0
621,0.00082108,0,0.0,0.009233386931026925,-2.8389713352397604e-05,0,969.6244351764389,0
622,0.00318913,0,-0.0,0.010352453699762182,-6.534974522398388e-05,0,963.364400241484,0
623,-0.00569666,0,-0.0,0.019366713716410154,-0.00016641580998980174,0,963.9681308350249,0
624,0.00521136,0,-0.0,0.014926904222914391,3.505078299741026e-05,0,963.2444433269465,0
625,-0.00483452,0,-0.0,0.009754059955337215,-6.457868591367916e-05,0,965.4006795907993,0
626,-0.00361638,0,-0.0,0.015249080725074374,-7.784484942913335e-05,0,966.0780914819755,0
627,0.01412643,0,0.0,0.03375285069723225,0.0003533040667716196,0,947.6945888954602,0
628,-0.00990586,0,-0.0,0.028116942778239357,-0.0003014739750794558,0,969.1402963690416,0
629,-0.0236278,0,0.0,0.23200000000000018,-0.005510691448806187,0,1000.0,1
630,0.01660937,0,-0.0,0.03636889434361119,0.0005220942413397693,0,929.0437612775311,0
631,0.02599328,0,-0.0,0.20000000000000015,0.005159241549897633,0,1000.0,1
632,-0.00355269,0,0.0,0.017060787570893788,-9.182607892770739e-05,0,973.9361698601703,0
633,-0.01886838,0,-0.0,0.09792973618777505,-0.0019394917739571453,0,780.3569164134606,0
634,-0.00260484,0,-0.0,0.01429674587788787,-2.236078125533958e-05,0,962.9900630644581,0
635,-0.00236223,0,-0.0,0.014442987746247271,-6.260720097797691e-05,0,966.2022562844384,0
636,-0.00139924,0,0.0,0.018135864316513088,-6.909672860527891e-05,0,965.2737080365818,0
637,-0.01063388,0,0.0,0.03307936660856306,-0.00043085602837641447,0,969.4081016623569,0
638,0.00629561,0,-0.0,0.014304042315721197,6.283598806345221e-05,0,975.3058235134159,0
639,0.00574507,0,-0.0,0.010173097592748771,6.271130329202647e-05,0,960.9770234047252,0
640,-0.01444406,0,-0.0,0.06024230411386111,-0.0009390831543930341,0,929.4730567919477,0
641,0.00749197,0,-0.0,0.01560013598896255,4.1954245647339985e-05,0,959.2445867819931,0
642,0.02102685,0,-0.0,0.05168838337923365,0.000933997421110628,0,808.5335084707012,0
643,0.0022196,0,-0.0,0.012109054904530745,4.129843259602908e-05,0,961.8661346285935,0
644,-0.00287325,0,0.0,0.01444021954164043,-9.643908568452594e-05,0,958.3787845257784,0
645,-0.00092003,0,0.0,0.014954290987505229,-5.221224570809647e-05,0,964.7310463566853,0
646,0.00665257,0,-0.0,0.015221816613617174,5.05150146411096e-05,0,966.489313522638,0
647,-0.01680672,0,-0.0,0.0626170673826196,-0.0010092047180616302,0,899.1844883653307,0
648,0.00214391,0,-0.0,0.01200977562013073,-2.679387570709577e-06,0,968.9021936327214,0
649,-0.00340464,0,-0.0,0.015287975084983843,-6.775157583722564e-05,0,968.9051038589764,0
650,0.01897825,0,-0.0,0.060264339396946566,0.0008567350066291064,0,845.3067655050169,0
651,-0.00124173,0,-0.0,0.018356331766527855,-4.716577807488041e-05,0,963.8550337530235,0
652,0.01717888,0,-0.0,0.029405082326298664,0.00035038186567068534,0,923.6607399147643,0
653,-0.01053741,0,-0.0,0.026190599470739474,-0.0002517820179145177,0,968.9907022779736,0
654,0.00637259,0,0.0,0.011732906841138577,6.425753971039193e-05,0,953.7832323357742,0
655,0.003694,0,-0.0,0.009367243058009228,2.308214212883014e-05,0,967.7449894073006,0
656,-0.00819047,0,0.0,0.022697734841185476,-0.00011279471948686846,0,964.306468727686,0
657,0.00227396,0,-0.0,0.013620142601448042,3.153253034630043e-05,0,971.6845159899925,0
658,0.01262519,0,-0.0,0.01934366606382473,0.00012634389630166703,0,969.2329370070873,0
659,-0.00273792,0,0.0,0.013151919502955918,-0.00013409674465188255,0,969.311629299466,0
660,-0.01641963,0,-0.0,0.0826344998246148,-0.0013688064919376807,0,873.9968709992138,0
661,0.00032437,0,-0.0,0.017888894519156304,-2.1637612398507403e-05,0,964.9635896973076,0
662,-0.00852423,0,0.0,0.027143436502560854,-0.0001998789860347699,0,959.8839423227517,0
663,-0.04772768,1,-0.04480427,1.0000000000000007,-0.04683544667876761,1,1000.0,1
664,-0.00031588,0,-0.0,0.012591360248067035,-7.272418617956905e-05,0,964.8431818755752,0
665,-0.01655652,0,-0.0,0.05609710048066188,-0.001053154681594804,0,911.5630004495794,0
666,-0.0276117,1,-0.01195512,0.43600000000000033,-0.011673196295294758,0,1000.0,1
667,0.00532067,0,-0.0,0.014556593874176,8.243167687462715e-05,0,965.6496379494884,0
668,-0.00472719,0,-0.0,0.013038590749885039,-6.311728481719588e-05,0,967.4696337439045,0
669,-0.02514744,0,-0.0,0.2900000000000002,-0.007077498029485684,0,1000.0,1
670,-0.04190083,1,-0.05024927,0.9930000000000008,-0.043365142975844526,1,1000.0,1
671,0.0032237,0,-0.0,0.01489698516233035,2.4436991384092476e-05,0,974.5750526126442,0
672,-0.00663875,0,-0.0,0.029850740657532574,-0.0002788383778822581,0,977.0909147031675,0
673,-0.0126683,0,-0.0,0.03811125508815994,-0.0006452151122608546,0,958.352176344072,0
674,0.00885808,0,-0.0,0.012777780603577982,8.901845416945804e-05,0,965.4925031567137,0
675,0.00399351,0,-0.0,0.01795137142059299,3.154140024051562e-05,0,972.5191673959476,0
676,0.02432602,0,-0.0,0.10800000000000008,0.001773807207496887,0,1000.0,1
677,-0.02343941,1,-0.02814129,0.22800000000000017,-0.00493007611450495,0,1000.0,1
678,0.00437703,0,-0.0,0.015033485606853275,1.4051205590531727e-05,0,970.1838368351059,0
679,-0.00116928,0,-0.0,0.016400417520333596,-3.6367307150863275e-05,0,973.5018134496366,0
680,0.00866776,0,0.0,0.023169782847892683,0.00012724087528075015,0,964.9064547984578,0
681,0.00675085,0,0.0,0.011087639624180282,1.1108992646436719e-05,0,958.4628700844613,0
682,0.01301725,0,-0.0,0.022035587453374385,0.0001825514371412293,0,963.2597959226223,0
683,-0.00471323,0,-0.0,0.021271629113159204,-0.000103124046060394,0,962.3461664215869,0
684,-0.00385407,0,-0.0,0.016185080302269457,-8.151780098174125e-05,0,973.043652511471,0
685,-0.00429103,0,-0.0,0.018568887332735012,-8.574435188761564e-05,0,962.8781494401596,0
686,0.00840802,0,0.0,0.014969916746597901,7.469961974501717e-05,0,964.7127494289897,0
687,0.01548374,0,-0.0,0.02559473458037051,0.0003663501804027246,0,946.884145950976,0
688,-0.0040884,0,-0.0,0.015394573109451918,-8.828372193238393e-05,0,967.3402197233202,0
689,-0.00374774,0,-0.0,0.0121282812326639,-8.797498742509813e-05,0,963.8284640000327,0
690,0.00364077,0,0.0,0.015141249520089755,-9.105365303743113e-06,0,969.8571524561228,0
691,-0.00195762,0,-0.0,0.015996828661214088,-5.390765206744486e-05,0,964.0007877849055,0
692,0.01002054,0,0.0,0.013719799954029851,0.00012138732257109017,0,972.5999194711411,0
693,-0.02201777,0,-0.0,0.1570000000000001,-0.0035812874921094555,0,1000.0,1
694,-0.00776705,0,-0.0,0.016906645850633825,-0.00019526359674063444,0,968.4229330800237,0
695,-0.00732416,0,-0.0,0.014704684338634064,-0.00010888292967775055,0,965.2245404032044,0
696,-0.02270356,0,-0.0,0.22300000000000017,-0.004975156181555086,0,1000.0,1
697,-0.00913638,0,-0.0,0.02980479105556088,-0.0002542441630158275,0,973.4072946276308,0
698,-0.00865156,0,0.0,0.019178291189283894,-0.00022340697318161978,0,978.5216236287914,0
699,-0.00151105,0,-0.0,0.02241385678503586,-6.238936362982418e-05,0,985.4902129781415,0
700,0.01162966,0,-0.0,0.016217574330563898,0.00013995400324161964,0,957.8149226955358,0
701,-0.00195061,0,-0.0,0.014008570683872876,-5.528021277532606e-05,0,970.5574313526689,0
702,-0.00980814,0,-0.0,0.038576741165116696,-0.0004137309050673484,0,963.2555564345665,0
703,-6.955e-05,0,-0.0,0.01087706602981672,1.5009789584240077e-05,0,970.989937555315,0
704,0.01099174,0,0.0,0.024632429859859913,0.00022967135390140734,0,962.2749212132984,0
705,-0.00925959,0,0.0,0.022571283141323954,-0.00026350209201297725,0,976.8087713073159,0
706,-0.00860575,0,-0.0,0.027208000039211172,-0.0001962132404112179,0,975.5057883083188,0
707,0.00608549,0,-0.0,0.016633754633183763,7.931363488783555e-05,0,958.6667781213247,0
708,-0.00991847,1,-0.00820311,0.024765196632458502,-0.0002736015534529274,0,957.4108553985252,0
709,0.00697485,0,-0.0,0.012216821587163432,3.6210034731274586e-05,0,963.906340281298,0
710,0.00036353,0,0.0,0.016861710716111856,-5.1395807704855695e-05,0,964.2495380269194,0
711,0.00751664,0,-0.0,0.020137431466875785,8.738928212854912e-05,0,967.0026309605581,0
712,-0.00985078,0,0.0,0.03737988948260587,-0.0004214846174848343,0,968.6424353893013,0
713,0.00037915,0,0.0,0.011253554026834383,-1.3586417278637504e-05,0,961.4341409589605,0
714,-0.0016069,0,-0.0,0.013483069538766811,-7.642979747570259e-05,0,963.4716574035302,0
715,-0.01165891,0,-0.0,0.02103773537787946,-0.00026680237316529826,0,975.8425814149653,0
716,-0.01513478,0,-0.0,0.05743555312745165,-0.0008069452258763431,0,932.9789438422171,0
717,0.00735749,0,-0.0,0.008545157071535702,5.810765725545669e-06,0,974.0165491992116,0
718,-0.00300952,0,-0.0,0.01488343834360522,-4.937935032160708e-05,0,968.6017848825454,0
719,-0.0097228,0,-0.0,0.021275065417514092,-0.0002737858794644946,0,970.5401495119688,0
720,-0.00046179,0,-0.0,0.015205842367915626,-2.7285701500659943e-05,0,969.4298716047233,0
721,0.01178019,0,0.0,0.014687859535238035,0.00011606445755245475,0,949.6652045512038,0
722,-0.04455045,1,-0.02224307,0.9970000000000008,-0.04436394260374805,1,1000.0,1
723,-0.01446639,0,-0.0,0.03155444864921561,-0.0005149872394956019,0,956.3510036309574,0
724,-0.00872886,0,-0.0,0.028851047296581486,-0.00026181961496267664,0,972.0092647957629,0
725,0.01511179,0,-0.0,0.029942423861159924,0.0003402509730811962,0,944.636652672468,0
726,0.00332587,0,-0.0,0.01837149439561039,1.338112586181003e-05,0,953.8007238087054,0
727,0.00817317,0,-0.0,0.019463340086297132,0.00010022589189775198,0,975.0318267557411,0
728,-0.01090161,0,0.0,0.042153162256056635,-0.0005312857869884439,0,957.899316039897,0
729,-0.01069536,0,-0.0,0.030637193122731082,-0.0003621086218404595,0,968.0859247898378,0
730,0.00497814,0,-0.0,0.008429813473118662,-8.96834894308614e-06,0,962.350907446429,0
731,0.01978063,1,0.01869789,0.0454820765242199,0.0007699804315349135,0,840.5597805186757,0
732,0.00598739,0,-0.0,0.01433995139662955,3.173376440261125e-05,0,962.9985996807234,0
733,-0.00137671,0,-0.0,0.012015621486891859,-5.9223353695409114e-05,0,969.4608422787338,0
734,0.00328144,0,-0.0,0.008388301064898266,-1.3936145331106861e-05,0,968.639413198754,0
735,0.00208119,0,-0.0,0.010098081868118582,1.1906390494474097e-05,0,970.058755929361,0
736,0.00827767,0,-0.0,0.01754506833163179,6.891164835243589e-05,0,950.4342181342715,0
737,0.00857008,0,-0.0,0.01123700697626021,4.509862678954267e-05,0,960.6268572239574,0
738,-0.01569872,0,0.0,0.025986026957261547,-0.00045623108051255054,0,949.8658526523889,0
739,-0.02197269,0,-0.0,0.10325387258888999,-0.0023396186155266964,0,617.0077866621968,0
740,0.01051745,0,-0.0,0.009323208256050434,5.9530762832062404e-05,0,965.6442082221969,0
741,0.01237725,0,-0.0,0.015720070576741917,0.0001661688616821369,0,964.0019135305915,0
742,-0.00970623,0,0.0,0.020573225963192828,-0.0002477726210660032,0,974.3804816050658,0
743,-0.01809835,0,-0.0,0.05668543848362337,-0.0008821693862480201,0,866.9132565778438,0
744,0.00149035,0,-0.0,0.019255754387542436,-6.212323276722579e-06,0,959.0698407215331,0
745,0.00980838,0,-0.0,0.010850204289167994,6.617496053369663e-05,0,956.2276416137108,0
746,0.01847595,0,-0.0,0.03695228688012593,0.0004654321781819505,0,898.7396389351152,0
747,0.00566298,0,-0.0,0.02040453751515355,0.00010450706587134208,0,959.6704149930582,0
748,-0.00321717,0,0.0,0.019973401040194443,-0.00011667134377732142,0,966.6365725613068,0
749,-0.00843131,0,0.0,0.026168567174986355,-0.0002644201631345051,0,972.3641455217114,0
750,0.00061451,0,-0.0,0.01174544059041877,-2.4453862100127557e-05,0,967.7940927092053,0
751,-0.00249265,0,-0.0,0.010209868116264372,-2.4295575375859608e-05,0,971.071446569771,0
752,-0.00965068,0,-0.0,0.03423237474610264,-0.000377948196635039,0,968.2255843692418,0
753,0.02098756,0,-0.0,0.06438137389637832,0.001078086731617557,0,771.9910189408306,0
754,0.01835168,0,0.0,0.0208511517189482,0.00028370577094880044,0,935.6501711045446,0
755,0.01186049,0,0.0,0.0177014382078038,0.00010723843500308622,0,963.488171007484,0
756,-0.0087085,0,0.0,0.022393307867668015,-0.00025666187833111166,0,970.5849822864825,0
757,0.00905019,0,-0.0,0.01930642800238546,0.0001206031194853055,0,963.3218134757133,0
758,0.00689626,0,-0.0,0.005100096041842731,-1.1303076845650101e-05,0,972.6062955340412,0
759,0.00492546,0,0.0,0.010166551564026204,4.0479959517064744e-05,0,969.9681805491825,0
760,0.01299665,0,-0.0,0.022593009520698027,0.00022018503991078406,0,958.9288168059846,0
761,0.00685371,0,-0.0,0.015119263911477767,7.16363086395904e-05,0,960.7936768055969,0
762,0.00790014,0,-0.0,0.013682676147535442,0.0001444069146491562,0,971.3387869390933,0
763,0.00686906,0,-0.0,0.011913473863270943,3.265475673471319e-05,0,966.9992151719144,0
764,0.00390791,0,0.0,0.014373367967901082,1.8594964199418738e-05,0,964.807236781077,0
765,-0.01733611,0,-0.0,0.0760015360038386,-0.0014961890181702246,0,868.2139544343223,0
766,0.00133621,0,-0.0,0.00885599468905472,-3.8613255281166534e-06,0,964.3113866192767,0
767,-0.00506192,0,-0.0,0.01567413150692695,-0.00013303336195980082,0,968.337158087469,0
768,-0.01229841,0,0.0,0.0424688532920727,-0.0006064916821236945,0,962.7424229625095,0
769,0.01731817,0,0.0,0.029782680221117488,0.00032456815991986485,0,938.1023973223477,0
770,0.01778995,0,-0.0,0.02666005341780743,0.0002622053325941882,0,934.5751641080055,0
771,0.01409221,0,-0.0,0.018008237726769762,0.00017627540613453067,0,961.4026864284518,0
772,0.00305213,0,-0.0,0.02141588053672654,-9.561310181153737e-06,0,963.2892454947887,0
773,0.01400625,0,0.0,0.019726015972145742,0.00016247286721875133,0,952.2948664394651,0
774,0.00062053,0,-0.0,0.011093060618567244,-3.664594978819787e-05,0,963.2794159207416,0
775,0.00252797,0,-0.0,0.014780057798151452,-2.079094980556053e-05,0,970.0577341321516,0
776,-0.01043471,0,-0.0,0.028089752618914283,-0.0003888019758949859,0,966.027467076104,0
777,0.00446991,0,0.0,0.009107832096593566,3.855229578007302e-05,0,977.3103458038802,0
778,0.00110386,0,0.0,0.013165399454401316,-8.784364479676623e-06,0,969.0788841175672,0
779,-0.01252652,0,0.0,0.029082191337791836,-0.00042301407133174036,0,967.2348539541388,0
780,-1.197e-05,0,0.0,0.014183704257301984,-6.357311140643598e-05,0,966.2441906525736,0
781,-0.0002973,0,-0.0,0.01567813182332707,6.073546955791682e-06,0,970.3052513968393,0
782,0.01847561,0,-0.0,0.04819661017829439,0.0007015707307852229,0,884.4235993941593,0
783,0.00944213,0,-0.0,0.010591781739803265,6.846972673780977e-05,0,971.7062378504652,0
784,0.00061445,0,-0.0,0.012619311605622921,-1.788834169162907e-05,0,964.4648392309111,0
785,0.00298787,0,0.0,0.016589932847622887,1.0466638796321154e-05,0,975.7435484021996,0
786,0.00094212,0,-0.0,0.01605839572623573,-1.2953422897023694e-05,0,955.031070977823,0
787,-0.00152914,0,-0.0,0.01967121844439141,-0.00011795806162735239,0,971.9002983353766,0
788,-0.01032427,0,-0.0,0.030373200181872482,-0.0004733043547050359,0,970.9198852349206,0
789,-0.00101052,0,-0.0,0.016426962251431667,-6.488704074618125e-05,0,961.7309669956278,0
790,-0.00696098,0,0.0,0.021130602857297235,-0.00016506489733092384,0,973.6203820879887,0
791,-0.01200316,0,-0.0,0.02602005915021895,-0.000410785215677658,0,970.5511933359867,0
792,0.00561222,0,-0.0,0.013342034005656691,1.1606322620397464e-05,0,966.2832909191515,0
793,0.00441265,0,0.0,0.013070551025808086,1.992172005540244e-05,0,965.8890661762069,0
794,-0.01736708,0,-0.0,0.08191840594240563,-0.0015606020168455201,0,851.5591657576713,0
795,-0.00072685,0,-0.0,0.01832019593441489,-5.1839323152011805e-05,0,964.7901788890501,0
