t,y_obs,abs_y,bpf_ess,bpf_max_w,bpf_entropy,bpf_rel_entropy,bpf_ll_inc,bpf_filtered_mean,apf_ess,apf_max_w,apf_entropy,apf_rel_entropy,apf_ll_inc,apf_filtered_mean
226,1.32236458,1.32236458,683.4875810610263,0.002694014607498728,6.655628267496971,0.9635008767244116,-3.1725892215899147,-0.907103121825442,852.3267473603503,0.004537984827149407,6.828308956178825,0.9884989667996724,-0.017907937933356877,-0.8933373078162342
227,0.10237259,0.10237259,772.3621437405617,0.0020879262916068445,6.735950234885687,0.9751286724619223,-0.4610319819949602,-0.9818239949779969,989.860805653938,0.0014031737014181952,6.902636101764345,0.9992589231941427,-0.006328356336519292,-0.9670087463661805
228,-0.58494843,0.58494843,767.8666153238179,0.0021138835759723367,6.728508021009278,0.9740513016553662,-0.9227044236492725,-0.9826757586148183,998.6009472454929,0.0013366388363522102,6.907053196122874,0.9998983630961278,-0.0022721423364799875,-0.9675774209911715
229,-0.01826982,0.01826982,808.3219296886301,0.00245909028342881,6.769576152073997,0.9799965225565286,-0.4084218031043676,-1.0633037861373142,988.5556891259414,0.0015329611483022583,6.902019085137352,0.9991696008886942,-0.0062455942941994635,-1.038720788591093
230,-0.59997579,0.59997579,793.678703207058,0.0025683263959872067,6.755988018246668,0.9780294387096712,-0.9535637854146639,-1.0515058677870897,998.0471128283389,0.0013186238112540723,6.906781669539973,0.9998590555972465,0.001304800230986558,-1.0277855477427726
231,-1.3179031,1.3179031,554.0327235967953,0.00349951620516483,6.468409270602344,0.9363981509714787,-2.776444347985893,-0.7733338890300131,876.019798800349,0.004706024878106623,6.847489057186015,0.9912755708095957,0.01241218278869205,-0.7684525668472142
232,-0.26778387,0.26778387,601.1886393227052,0.0034413458293906787,6.530791890712647,0.9454289601983359,-0.5972464373982183,-0.8465471181188878,992.7795118845531,0.0013118838053153832,6.904128537834763,0.9994749754441348,-0.0050058420375487245,-0.8352815648258558
233,1.10766355,1.10766355,1000.0,0.0010000000000000002,6.907755278982141,1.0000000000000007,-1.9563111882918802,-0.7121829188635578,956.7130388858667,0.002433813827876421,6.886162436551254,0.9968741158945538,0.009129688353944232,-0.7052253206721562
234,-0.59873676,0.59873676,996.6985354266828,0.0010485332339042481,6.906037238993865,0.9997512882378015,-0.9533976855738606,-0.7469894112087467,998.6282365145842,0.0011683880974392366,6.907069009797893,0.9999006523600609,0.0006200851805555629,-0.7402774851336937
235,-0.25982934,0.25982934,960.671125103068,0.0014460168384554945,6.8863511292015245,0.9969014319534831,-0.6063947089195096,-0.8185723847504749,992.3920389813801,0.0013356293828490817,6.90393639962671,0.999447160589628,-0.004201571754739675,-0.8008488225569568
236,0.11561622,0.11561622,868.7686964131127,0.0023237361677964563,6.831893181286602,0.9890178365284079,-0.5032329703394636,-0.9067071234979787,989.8611169123458,0.0014271769975251595,6.9026684240684855,0.9992636023269196,-0.0027031588945041207,-0.8951945229500831
237,-0.22152092,0.22152092,755.5867969111379,0.0035354523496129763,6.754234456320541,0.9777755846202737,-0.5159464667152251,-0.9820135374325344,991.9972316502851,0.0014544435232227762,6.9037244209528765,0.9994164735335189,-0.0024694354061320922,-0.9628525488300819
238,-0.80578201,0.80578201,840.2904080724084,0.002184980455462707,6.807688734518646,0.9855138839721265,-1.3557369255891611,-0.9111526642990048,987.8541580818477,0.0020049674595179214,6.901826767884861,0.9991417601148503,0.0054586861693479705,-0.9027248248405016
239,1.82555268,1.82555268,650.794340169135,0.0036431496018054683,6.624398709010703,0.9589799350834578,-4.103146238397385,-0.49252282210221665,669.535608966037,0.011654673758888259,6.74217761482803,0.9760301780438139,0.06463431598273228,-0.498193198569654
240,1.01969062,1.01969062,588.0980436536923,0.004102932079718904,6.5443019573313155,0.9473847426592136,-1.579759102053357,-0.4614496298345857,989.2815598613406,0.0017079373198116386,6.902434189154375,0.9992296933500305,0.0033929284884415267,-0.4634995831275176
241,0.41406505,0.41406505,624.4242405272684,0.0035689568435553066,6.587730539737894,0.9536716738912328,-0.8194825364227079,-0.528935281914265,994.9596334332473,0.001287216848741486,6.90522529898775,0.9996337478830374,-0.0009891768628129682,-0.5320242418977874
242,-0.12039052,0.12039052,652.192645414968,0.004916932824302012,6.627268999569026,0.9593954522004374,-0.6449138723082868,-0.6142207877993027,990.060965970133,0.0013916964914306095,6.902748127739344,0.9992751406150667,-0.004477610093510442,-0.6082687580190679
243,0.28542972,0.28542972,645.3164300553866,0.006125910904335199,6.634098467977217,0.9603841190151073,-0.6734996040543502,-0.697793492576159,992.8900622546361,0.0013197133340812526,6.9041894947018,0.9994837998544641,-0.0023644589823597073,-0.6917030484997027
244,0.41307375,0.41307375,621.4579084580911,0.00719352196401492,6.62109865098399,0.9585022027531372,-0.7448224950843061,-0.7674128511235521,995.3155367644944,0.0012062325045810876,6.905390064567154,0.999657600143685,-0.003212522485290137,-0.7445045890525767
245,0.24659601,0.24659601,570.0580064347989,0.008977714417825924,6.584240480696018,0.9531664360967651,-0.5873642739524847,-0.8539511965638446,991.8306249435849,0.0012893137538615115,6.903656306356404,0.999406612935724,-5.9118229348342766e-05,-0.8274249406033427
246,0.29800489,0.29800489,509.40815259169716,0.010540833007138135,6.527933147901335,0.945015114788958,-0.5916921029582136,-0.9306926675065323,993.776816786434,0.0012760383414145754,6.904630163733804,0.9995475932307791,-0.0022965828815619815,-0.8976913702827802
247,0.59866184,0.59866184,501.1938424489612,0.010699697706333217,6.514553871012313,0.9430782660807054,-0.9531506877882494,-0.934494842288695,998.0694313190588,0.001558928156360003,6.9068064744684285,0.9998626464784305,-0.0009841757104647186,-0.8948000268581678
248,-0.18689461,0.18689461,1000.0,0.0010000000000000002,6.907755278982141,1.0000000000000007,-0.4819767393243177,-1.0188893549408644,991.7633463863431,0.0013371269369257292,6.903598335934556,0.9993982208576165,-0.0015348989645245226,-0.9839701999423809
249,-0.71893874,0.71893874,982.5258391449619,0.001106413151292831,6.897878651921086,0.9985702117891898,-1.190082866211763,-0.9804417540595491,994.434298578476,0.0015365586796531644,6.905004503704639,0.9996017844920089,0.0023817389517795107,-0.9541724484656838
250,0.48016914,0.48016914,982.665853755629,0.001173293088832513,6.897947621016263,0.9985801960883421,-0.7626491005111342,-1.008887471312919,997.965902605857,0.0011894160694574459,6.906736187521421,0.9998524714006854,-0.000797712196577649,-0.9800152828589781
251,-0.76641342,0.76641342,946.0744415745711,0.0012841170167298738,6.87369645496416,0.9950694802229596,-1.2806862197556361,-0.9444749524941981,992.3582251293583,0.0017230861576813506,6.9039649219220305,0.9994512896147842,0.0019311949500728787,-0.9241304461549155
252,-0.22312018,0.22312018,952.5614509571491,0.0013997156526089807,6.879287019495379,0.995878797331837,-0.5010621802111466,-1.0195770302496678,991.6991494897243,0.0013114490631300092,6.9035823397622105,0.9993959051744894,-0.0037729526350958054,-0.992286915089893
253,0.21659072,0.21659072,918.5505010276048,0.001991129307001734,6.859062344884071,0.9929509758045105,-0.463643993383724,-1.098122366521495,991.4925502952843,0.0013075332983821808,6.903471814152593,0.9993799049537009,-0.0008649327497929349,-1.0732817925157552
254,0.22342675,0.22342675,848.7656507293947,0.002670792521680819,6.8134324163456625,0.986345367079887,-0.43491776446819763,-1.1802451869771926,992.5469894863077,0.0013477227580942397,6.9040088189934705,0.9994576443667503,-0.002541762216728749,-1.1528935023783355
255,-0.12794698,0.12794698,734.2118098568557,0.003727985101258715,6.729937406155461,0.9742582263492001,-0.3355999044471414,-1.2772260799833073,990.5524453295769,0.0013386118759752417,6.90301091572476,0.9993131830723923,-0.0012343331125581614,-1.2527452556203034
256,-0.03771544,0.03771544,587.3996250621194,0.0062073947581298815,6.6023265288817345,0.9557846597389293,-0.2569111963492263,-1.3839793935687685,989.8594902152141,0.0013647866783640212,6.902661726860761,0.9992626328067999,-0.0011869397004957705,-1.346142349261505
257,0.16176457,0.16176457,1000.0,0.0010000000000000002,6.907755278982141,1.0000000000000007,-0.26397317295060674,-1.474566113959593,991.7428642146034,0.001353493026772505,6.903601040131486,0.9993986123302181,0.0005252137395554968,-1.4276893988289125
258,-0.34232889,0.34232889,988.2106915901445,0.0011235949581646844,6.901512661266726,0.9990962885245219,-0.4634885619382141,-1.5146759079737904,997.2716397115553,0.0012220624740266394,6.906388615133606,0.9998021551439888,0.001457632621238325,-1.4798575482754317
259,0.87167611,0.87167611,868.9247799974681,0.0016355427730163966,6.816701468772374,0.986818610889878,-1.897229199921373,-1.2767124390534277,922.9181675260049,0.006546763074710719,6.874726020503288,0.9952185251004265,0.0017359158574876687,-1.2541696538535967
260,-0.44335053,0.44335053,877.337841850518,0.0015885035601397937,6.820768950413823,0.9874074391672527,-0.6656286920971262,-1.296095382230174,998.4701758052777,0.0011723514083618004,6.9069897866509145,0.9998891836348703,-0.002023598004475602,-1.2724735025195884
261,-0.1062523,0.1062523,906.6098723759858,0.001776709126739669,6.845696232179339,0.9910160328071231,-0.27679266594767693,-1.3753375569307722,989.779987797401,0.0014987126335150747,6.9026410144056785,0.999259634371817,-0.0012127923128559814,-1.3521449814821955
262,-0.27374557,0.27374557,892.7811760561048,0.002161287585646293,6.839795665500219,0.9901618382908417,-0.38656824079483343,-1.429625617221134,995.0016172276356,0.0012275311094248839,6.905237692816011,0.9996355420734453,-0.0014450805928474253,-1.4022937568246054
263,0.09065989,0.09065989,834.022412724807,0.003496755657726474,6.8061540423144695,0.9852917145202286,-0.20629755478991996,-1.5119734649417702,990.4875593914015,0.0013518425270754905,6.902971198453934,0.9993074334085402,-0.0052739689890586305,-1.4794732943010866
264,1.09575357,1.09575357,735.1356570125224,0.0026872553799752235,6.694431000164437,0.9691181476178274,-2.7019426046960646,-1.1623310301284497,841.2660561956906,0.008197111241050319,6.834296659177923,0.9893657755902671,0.0066236131608814475,-1.1579953920090316
265,-0.63865518,0.63865518,701.3112299457522,0.0028171186717305128,6.6557806134179245,0.9635229310553484,-1.0396002383244713,-1.1337446424678737,995.5204955543542,0.0015743823831762336,6.905539250769146,0.9996791970584521,0.003714464178043997,-1.1314019611811625
266,0.2958053,0.2958053,727.6155024745294,0.002823531392159968,6.682439485308505,0.96738219804063,-0.489250963281993,-1.1899093560771363,994.9821896924017,0.0012794948035987903,6.9052350762546775,0.9996351632873957,-0.002426099139663407,-1.1847404595663888
267,0.36985055,0.36985055,732.568834422966,0.0027679826095047427,6.6894164375617855,0.968392215328664,-0.5665678445235107,-1.2199668391673952,996.952770030864,0.0012240576435414898,6.90622784496188,0.9997788812778438,-0.003249207559041345,-1.214896639094471
268,0.64042255,0.64042255,710.2000949482638,0.0030021802639566735,6.662594473546541,0.9645093383401213,-1.0583396767534046,-1.1748915684890322,991.6159290935461,0.0018294599087570291,6.903730619585195,0.9994173708774561,0.003837506144977354,-1.1746208197534724
269,-0.36764809,0.36764809,710.3662855301146,0.0031033198346020405,6.665790619596219,0.964972027871032,-0.567407403215106,-1.2071686187430268,996.5658947240796,0.0012308291855917704,6.906030530688758,0.9997503171111712,-0.0038714075206023324,-1.1994915625595184
270,-0.34297371,0.34297371,698.3320050303377,0.003205655640261052,6.659374580627624,0.9640432110977863,-0.5241606496834121,-1.2509330836206947,996.118691710804,0.0012695313579218202,6.905807740508402,0.9997180649291876,-0.002282448145595417,-1.2509481639854103
271,-0.07666029,0.07666029,659.3444639384928,0.0037886294260414113,6.633085829360427,0.9602375245606294,-0.29016993069275987,-1.3236557410675147,989.8902301651962,0.0013728417834614239,6.90267320587614,0.999264294564479,-0.00626838773915761,-1.3279740094209698
272,-0.06750986,0.06750986,592.7474042401482,0.004658827525404977,6.576467967247666,0.952041249529719,-0.24794822922555593,-1.40537267828885,989.4007877977115,0.0014875203716104544,6.90243074049174,0.9992291941049797,-0.002568245146437498,-1.4176778099669844
273,-0.4389785,0.4389785,574.2468326748668,0.00455450208518632,6.553640736371359,0.9487366693941485,-0.6448321618225394,-1.4041054046968444,998.6526455289268,0.0011981529059490385,6.90708199241088,0.9999025317857879,-0.0018500405529842112,-1.4151332251973425
274,0.30718011,0.30718011,528.2237731026867,0.005422028661655271,6.502044485709728,0.941267347077734,-0.42064022102171794,-1.4508067462593193,995.7922727350035,0.0012337417739524906,6.9056445211602515,0.9996944365084404,-0.0036024196988257984,-1.4639281777773618
275,0.26769102,0.26769102,1000.0,0.0010000000000000002,6.907755278982141,1.0000000000000007,-0.3583750863707369,-1.4870490793252182,995.3288997212308,0.0012544545032589314,6.905409942513202,0.9996604777711118,-0.0031522773018393124,-1.5009060539807053
276,1.00785686,1.00785686,726.991618395601,0.002508055577669865,6.707833863061158,0.9710584107504112,-2.3465291798222427,-1.2014726586620217,915.7990551280286,0.0031183779913719926,6.8630015291798845,0.993521231138801,-0.006750519685001066,-1.20939730351248
